Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
443	9	Sol5	G5	349	349	1	8	455	99	96	ka	21.38889
444	9	Fa5#4	F5#4	344	344	1	8	455	95	96		21.44444
445	9	Sol5	G5	349	349	1	16	227	99	96	dar 	21.47222
446	9	Fa5	F5	340	340	1	16	227	99	90		21.5
447	9	Mi5	E5	336	336	1	16	227	99	96		21.52778
448	9	Fa5	F5	340	340	1	16	227	99	90		21.55556
449	9	Mi5	E5	336	336	1	16	227	99	96		21.58333
450	9	Fa5	F5	340	340	1	16	227	99	90		21.61111
451	9	Mi5	E5	336	336	1	16	227	99	96		21.63889
452	9	Re5	D5	327	327	1	16	227	95	90		21.66667
453	9	Mi5	E5	336	336	1	16	227	99	96	çok 	21.69444
454	9	Re5	D5	327	327	1	16	227	99	90		21.72222
455	9	Do5#4	C5#4	322	322	1	16	227	99	96		21.75
456	9	Re5	D5	327	327	1	16	227	99	90		21.77778
457	9	Do5#4	C5#4	322	322	1	8	455	99	96		21.83333
458	9	Si4b4	B4b4	310	310	1	24	152	99	96		21.85185
459	9	La4	A4	305	305	1	24	152	99	90		21.87037
460	9	La4#4	A4#4	309	309	1	24	152	99	96		21.88889
461	9	Re5	D5	327	327	1	4	909	99	96		22
462	9	Sol5	G5	349	349	1	8	455	99	96		22.05556
463	9	Fa5	F5	340	340	1	16	227	99	96		22.08333
464	9	Mi5	E5	336	336	1	16	227	99	90		22.11111
465	9	Re5	D5	327	327	1	8	455	99	96		22.16667
466	9	Do5#4	C5#4	322	322	1	16	227	99	96		22.19444
467	9	Si4b4	B4b4	310	310	1	16	227	99	90		22.22222
468	9	La4	A4	305	305	1	4	909	95	96		22.33333
469	53			0	0	0	0	0	0	0		22.33333
470	9	Sol4	G4	296	296	1	8	455	95	96	se	22.38889
471	9	La4	A4	305	305	1	8	455	95	96	ve	22.44444
472	9	La4	A4	305	305	1	2	1818	95	96	rim 	22.66667
473	53			0	0	0	0	0	0	0		22.66667
474	9	Mi5	E5	336	336	1	8	455	99	96	çok 	22.72222
475	9	Re5	D5	327	327	1	16	227	99	96		22.75
476	9	Mi5	E5	336	336	1	16	227	99	90		22.77778
477	9	Fa5	F5	340	340	1	8	455	99	96		22.83333
478	9	Mi5	E5	336	336	1	16	227	99	96		22.86111
479	9	Re5	D5	327	327	1	16	227	99	90		22.88889
480	9	Do5#4	C5#4	322	322	1	8	455	99	96		22.94444
481	9	Si4b4	B4b4	310	310	1	16	227	99	96		22.97222
482	9	La4	A4	305	305	1	16	227	99	90		23
483	9	La4	A4	305	305	1	8	455	99	96		23.05556
484	9	Mi5	E5	336	336	1	8	455	99	96		23.11111
485	9	Re5	D5	327	327	1	8	455	99	96		23.16667
486	9	Do5#4	C5#4	322	322	1	8	455	99	96		23.22222
487	9	Si4b4	B4b4	310	310	1	8	455	99	96		23.27778
488	8	Do5#4	C5#4	322	322	0	0	0	99	96		23.27778
489	9	Si4b4	B4b4	310	310	1	16	227	99	96		23.30556
490	9	La4	A4	305	305	1	16	227	95	90		23.33333
491	9	La4	A4	305	305	1	8	455	95	96	se	23.38889
492	9	La4	A4	305	305	1	8	455	95	96	ve	23.44444
493	9	La4	A4	305	305	1	2	1818	95	96	rim  	23.66667
494	53			0	0	0	0	0	0	0		23.66667
495	9	Re5	D5	327	327	1	8	455	95	96	SAZ	23.72222
496	9	Fa5#4	F5#4	344	344	1	8	455	95	96	.	23.77778
497	9	Mi5	E5	336	336	1	8	455	95	96	.	23.83333
498	9	La5	A5	358	358	1	8	455	95	96	.	23.88889
499	9	Sol5	G5	349	349	1	16	227	95	96	.	23.91667
500	9	Fa5#4	F5#4	344	344	1	16	227	95	90	.	23.94444
501	9	Mi5	E5	336	336	1	16	227	95	96	.	23.97222
502	9	Re5	D5	327	327	1	16	227	95	90	.	24
503	9	Mi5	E5	336	336	1	2	1818	95	96	.	24.22222
504	53			0	0	0	0	0	0	0		24.22222
505	9	La5	A5	358	358	1	8	455	99	96	Bi	24.27778
506	9	Sol5	G5	349	349	1	16	227	99	96		24.30556
507	9	Si5b4	B5b4	363	363	1	16	227	95	90		24.33333
508	9	Sol5	G5	349	349	1	8	455	99	96	le	24.38889
509	9	Fa5#4	F5#4	344	344	1	16	227	99	96		24.41667
510	9	Mi5	E5	336	336	1	16	227	95	90		24.44444
511	9	Mi5	E5	336	336	1	2	1818	95	96	mez	24.66667
512	53			0	0	0	0	0	0	0		24.66667
513	9	Re5	D5	327	327	1	8	455	99	96	sin 	24.72222
514	9	Fa5#4	F5#4	344	344	1	8	455	99	96		24.77778
515	9	Mi5	E5	336	336	1	8	455	99	96		24.83333
516	9	Sol5	G5	349	349	1	8	455	99	96		24.88889
517	9	Fa5#4	F5#4	344	344	1	8	455	99	96		24.94444
518	9	La5	A5	358	358	1	8	455	99	96		25
519	9	La5	A5	358	358	1	8	455	99	96		25.05556
520	9	Sol5	G5	349	349	1	16	227	99	96		25.08333
521	9	Fa5	F5	340	340	1	16	227	99	90		25.11111
522	9	Mi5	E5	336	336	1	8	455	99	96		25.16667
523	9	Re5	D5	327	327	1	8	455	95	96		25.22222
524	53			0	0	0	0	0	0	0		25.22222
525	9	Mi5	E5	336	336	1	8	455	99	96	ne 	25.27778
526	9	Fa5#4	F5#4	344	344	1	8	455	95	96		25.33333
527	9	Sol5	G5	349	349	1	8	455	99	96	ka	25.38889
528	9	Fa5#4	F5#4	344	344	1	8	455	95	96		25.44444
529	9	Sol5	G5	349	349	1	16	227	99	96	dar 	25.47222
530	9	Fa5	F5	340	340	1	16	227	99	90		25.5
531	9	Mi5	E5	336	336	1	16	227	99	96		25.52778
532	9	Fa5	F5	340	340	1	16	227	99	90		25.55556
533	9	Mi5	E5	336	336	1	16	227	99	96		25.58333
534	9	Fa5	F5	340	340	1	16	227	99	90		25.61111
535	9	Mi5	E5	336	336	1	16	227	99	96		25.63889
536	9	Re5	D5	327	327	1	16	227	95	90		25.66667
537	9	Mi5	E5	336	336	1	16	227	99	96	çok 	25.69444
538	9	Re5	D5	327	327	1	16	227	99	90		25.72222
539	9	Do5#4	C5#4	322	322	1	16	227	99	96		25.75
540	9	Re5	D5	327	327	1	16	227	99	90		25.77778
541	9	Do5#4	C5#4	322	322	1	8	455	99	96		25.83333
542	9	Si4b4	B4b4	310	310	1	24	152	99	96		25.85185
543	9	La4	A4	305	305	1	24	152	99	90		25.87037
544	9	La4#4	A4#4	309	309	1	24	152	99	96		25.88889
545	9	Re5	D5	327	327	1	4	909	99	96		26
546	9	Sol5	G5	349	349	1	8	455	99	96		26.05556
547	9	Fa5	F5	340	340	1	16	227	99	96		26.08333
548	9	Mi5	E5	336	336	1	16	227	99	90		26.11111
549	9	Re5	D5	327	327	1	8	455	99	96		26.16667
550	9	Do5#4	C5#4	322	322	1	16	227	99	96		26.19444
551	9	Si4b4	B4b4	310	310	1	16	227	99	90		26.22222
552	9	La4	A4	305	305	1	4	909	95	96		26.33333
553	53			0	0	0	0	0	0	0		26.33333
554	9	Sol4	G4	296	296	1	8	455	95	96	se	26.38889
555	9	La4	A4	305	305	1	8	455	95	96	ve	26.44444
556	9	La4	A4	305	305	1	2	1818	95	96	rim 	26.66667
557	53			0	0	0	0	0	0	0		26.66667
558	9	Mi5	E5	336	336	1	8	455	99	96	çok 	26.72222
559	9	Re5	D5	327	327	1	16	227	99	96		26.75
560	9	Mi5	E5	336	336	1	16	227	99	90		26.77778
561	9	Fa5	F5	340	340	1	8	455	99	96		26.83333
562	9	Mi5	E5	336	336	1	16	227	99	96		26.86111
563	9	Re5	D5	327	327	1	16	227	99	90		26.88889
564	9	Do5#4	C5#4	322	322	1	8	455	99	96		26.94444
565	9	Si4b4	B4b4	310	310	1	16	227	99	96		26.97222
566	9	La4	A4	305	305	1	16	227	99	90		27
567	9	La4	A4	305	305	1	8	455	99	96	KARAR	27.05556
568	9	Mi5	E5	336	336	1	8	455	99	96		27.11111
569	9	Re5	D5	327	327	1	8	455	99	96		27.16667
570	9	Do5#4	C5#4	322	322	1	8	455	99	96		27.22222
571	9	Si4b4	B4b4	310	310	1	8	455	99	96		27.27778
572	8	Do5#4	C5#4	322	322	0	0	0	99	96		27.27778
573	9	Si4b4	B4b4	310	310	1	16	227	99	96		27.30556
574	9	La4	A4	305	305	1	16	227	95	90		27.33333
575	9	La4	A4	305	305	1	8	455	95	96		27.38889
576	9	La4	A4	305	305	1	8	455	95	96		27.44444
577	9	La4	A4	305	305	1	2	1818	95	96		27.66667
578	9			-1	-1	3	4	2727	100	0		28
579	53			0	0	0	0	0	0	0		28
