Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
450	9	La4	A4	305	305	3	8	1875	99	96	gâ	44.79167
451	9	Si4b4	B4b4	310	310	1	8	625	99	96		44.83333
452	9	La4	A4	305	305	1	4	1250	99	96		44.91667
453	9	Si4b4	B4b4	310	310	1	4	1250	95	96		45
454	53			0	0	0	0	0	0	0		45
455	9			-1	-1	1	4	1250	100	0		45.08333
456	9	La4	A4	305	305	1	8	625	99	96	hýn 	45.125
457	9	Si4b4	B4b4	310	310	1	8	625	99	96		45.16667
458	9	La4	A4	305	305	1	4	1250	99	96		45.25
459	9	Si4b4	B4b4	310	310	1	4	1250	99	96		45.33333
460	9	Re5	D5	327	327	1	2	2500	95	96		45.5
461	53			0	0	0	0	0	0	0		45.5
462	9	Mi5	E5	336	336	1	8	625	99	96	sü	45.54167
463	9	Re5	D5	327	327	1	8	625	95	96		45.58333
464	9	Do5#4	C5#4	322	322	1	8	625	99	96	zü	45.625
465	9	Re5	D5	327	327	1	8	625	95	96		45.66667
466	9	Mi5	E5	336	336	1	8	625	99	96	lün	45.70833
467	9	Fa5	F5	340	340	1	8	625	99	96		45.75
468	9	Mi5	E5	336	336	1	8	625	99	96		45.79167
469	9	Re5	D5	327	327	1	8	625	99	96		45.83333
470	9	Mi5	E5	336	336	1	8	625	99	96		45.875
471	9	Sol5	G5	349	349	1	8	625	99	96		45.91667
472	9	Fa5	F5	340	340	1	8	625	99	96		45.95833
473	9	Mi5	E5	336	336	1	8	625	95	96		46
474	9	Mi5	E5	336	336	3	16	938	99	96	ce  	46.0625
475	9	Re5	D5	327	327	1	16	312	99	96		46.08333
476	9	Do5#4	C5#4	322	322	1	8	625	99	96		46.125
477	9	Re5	D5	327	327	1	8	625	99	96		46.16667
478	9	Do5#4	C5#4	322	322	1	8	625	99	96		46.20833
479	9	Re5	D5	327	327	1	8	625	99	96		46.25
480	9	Mi5	E5	336	336	1	8	625	95	96		46.29167
481	9	Re5	D5	327	327	9	8	5625	99	96		46.66667
482	9	Re5	D5	327	327	1	4	1250	95	96		46.75
483	53			0	0	0	0	0	0	0		46.75
484	9			-1	-1	1	4	1250	100	0		46.83333
485	9	Re5	D5	327	327	1	2	2500	95	96	Ah 	47
486	9	Mi5	E5	336	336	1	4	500	99	96	Gel 	47.08333
487	9	Fa5	F5	340	340	1	4	500	99	96		47.16667
488	9	Mi5	E5	336	336	1	4	500	99	96		47.25
489	9	Re5	D5	327	327	1	4	500	99	96		47.33333
490	9	Do5#4	C5#4	322	322	1	2	1000	95	96		47.5
491	53			0	0	0	0	0	0	0		47.5
492	9	Do5#4	C5#4	322	322	1	4	500	99	96	gel 	47.58333
493	9	Re5	D5	327	327	1	4	500	99	96		47.66667
494	9	Do5#4	C5#4	322	322	1	4	500	99	96		47.75
495	9	Si4b4	B4b4	310	310	1	4	500	99	96		47.83333
496	9	La4	A4	305	305	1	2	1000	95	96		48
497	53			0	0	0	0	0	0	0		48
498	9	La4	A4	305	305	1	8	250	99	96	in	48.04167
499	9	Sol4	G4	296	296	1	8	250	99	96		48.08333
500	9	Fa4#4	F4#4	291	291	1	8	250	99	96		48.125
501	9	Sol4	G4	296	296	1	8	250	95	96		48.16667
502	9	La4	A4	305	305	1	4	500	95	96	ce 	48.25
503	9	Si4b4	B4b4	310	310	1	4	500	95	96	mi	48.33333
504	9	Re5	D5	327	327	1	8	250	99	96	yan 	48.375
505	9	Do5#4	C5#4	322	322	1	8	250	99	96		48.41667
506	9	Si4b4	B4b4	310	310	1	8	250	99	96		48.45833
507	9	Do5#4	C5#4	322	322	1	8	250	95	96		48.5
508	9	Re5	D5	327	327	3	4	1500	99	96	gel  	48.75
509	9	Re5	D5	327	327	1	2	1000	95	96		48.91667
510	9			-1	-1	1	4	500	100	0		49
511	53			0	0	0	0	0	0	0		49
512	9	Mi5	E5	336	336	1	4	500	99	96	Gel 	49.08333
513	9	Fa5	F5	340	340	1	4	500	99	96		49.16667
514	9	Mi5	E5	336	336	1	4	500	99	96		49.25
515	9	Re5	D5	327	327	1	4	500	99	96		49.33333
516	9	Do5#4	C5#4	322	322	1	2	1000	95	96		49.5
517	53			0	0	0	0	0	0	0		49.5
518	9	Do5#4	C5#4	322	322	1	4	500	99	96	gel 	49.58333
519	9	Re5	D5	327	327	1	4	500	99	96		49.66667
520	9	Do5#4	C5#4	322	322	1	4	500	99	96		49.75
521	9	Si4b4	B4b4	310	310	1	4	500	99	96		49.83333
522	9	La4	A4	305	305	1	2	1000	95	96		50
523	53			0	0	0	0	0	0	0		50
524	9	La4	A4	305	305	1	8	250	99	96	in	50.04167
525	9	Sol4	G4	296	296	1	8	250	99	96		50.08333
526	9	Fa4#4	F4#4	291	291	1	8	250	99	96		50.125
527	9	Sol4	G4	296	296	1	8	250	95	96		50.16667
528	9	La4	A4	305	305	1	4	500	95	96	ce 	50.25
529	9	Si4b4	B4b4	310	310	1	4	500	95	96	mi	50.33333
530	9	Re5	D5	327	327	1	8	250	99	96	yan 	50.375
531	9	Do5#4	C5#4	322	322	1	8	250	99	96		50.41667
532	9	Si4b4	B4b4	310	310	1	8	250	99	96		50.45833
533	9	Do5#4	C5#4	322	322	1	8	250	95	96		50.5
534	9	Re5	D5	327	327	3	4	1500	99	96	gel  	50.75
535	9	Re5	D5	327	327	1	2	1000	95	96		50.91667
536	9			-1	-1	1	4	500	100	0		51
537	53			0	0	0	0	0	0	0		51
538	9	Sol4	G4	296	296	1	4	500	95	96	Ah 	51.08333
539	9	La4	A4	305	305	3	4	1500	99	96		51.33333
540	9	La4	A4	305	305	1	2	1000	95	96		51.5
541	53			0	0	0	0	0	0	0		51.5
542	54			0	0	0	0	0	0	0	rast@re4	51.5
543	9	Do5	C5	318	318	1	1	2000	99	96	ah 	51.83333
544	9	Do5	C5	318	318	1	2	1000	95	96		52
545	9	Si4	B4	314	314	1	8	250	99	96	ah 	52.04167
546	9	La4	A4	305	305	1	8	250	99	96		52.08333
547	9	La4	A4	305	305	1	8	250	99	96		52.125
548	9	Sol4	G4	296	296	1	8	250	99	96		52.16667
549	9	Sol4	G4	296	296	1	8	250	99	96		52.20833
550	9	Fa4#4	F4#4	291	291	1	8	250	99	96		52.25
551	9	Fa4#4	F4#4	291	291	1	8	250	99	96		52.29167
552	9	Mi4	E4	283	283	1	8	250	95	96		52.33333
553	9	Re4	D4	274	274	1	2	1000	99	96		52.5
554	9	Re4	D4	274	274	1	8	250	95	96		52.54167
555	55			0	0	0	0	0	0	0		52.54167
556	53			0	0	0	0	0	0	0		52.54167
557	9			-1	-1	1	8	250	100	0		52.58333
558	9	Re4	D4	274	274	1	4	500	95	96	Her 	52.66667
559	9	Fa4#4	F4#4	291	291	1	4	500	95	96	ne 	52.75
560	9	Sol4	G4	296	296	1	4	500	95	96	ka	52.83333
561	9	La4	A4	305	305	1	2	1000	99	96	dar 	53
562	9	La4	A4	305	305	1	8	250	95	96		53.04167
563	9			-1	-1	1	8	250	100	0		53.08333
564	53			0	0	0	0	0	0	0		53.08333
565	9	La4	A4	305	305	1	8	250	99	96	sev	53.125
566	9	Si4b4	B4b4	310	310	1	8	250	95	96		53.16667
567	9	Re5	D5	327	327	1	8	250	99	96	me	53.20833
568	9	Do5#4	C5#4	322	322	1	8	250	95	96		53.25
569	9	Si4b4	B4b4	310	310	1	8	250	99	96	i	53.29167
570	9	La4	A4	305	305	1	8	250	95	96		53.33333
571	9	Sol4	G4	296	296	1	8	250	99	96	sen 	53.375
572	9	Fa4#4	F4#4	291	291	1	8	250	95	96		53.41667
573	9	Sol4	G4	296	296	1	4	500	99	96		53.5
574	9	Sol4	G4	296	296	1	8	250	95	96		53.54167
575	9			-1	-1	1	8	250	100	0		53.58333
576	53			0	0	0	0	0	0	0		53.58333
577	9	Fa4#4	F4#4	291	291	1	4	500	95	96	ben 	53.66667
578	9	Sol4	G4	296	296	1	4	500	95	96	se	53.75
579	9	La4	A4	305	305	1	4	500	95	96	ni 	53.83333
580	9	Si4b4	B4b4	310	310	1	2	1000	99	96	can	54
581	9	La4	A4	305	305	1	8	250	95	96		54.04167
582	9			-1	-1	1	8	250	100	0		54.08333
583	53			0	0	0	0	0	0	0		54.08333
584	9	Mi5	E5	336	336	1	8	250	99	96	dan 	54.125
585	9	Re5	D5	327	327	1	8	250	99	96		54.16667
586	9	Re5	D5	327	327	1	8	250	99	96		54.20833
587	9	Do5#4	C5#4	322	322	1	8	250	95	96		54.25
588	9	Do5#4	C5#4	322	322	1	8	250	99	96	se	54.29167
589	9	Si4b4	B4b4	310	310	1	8	250	95	96		54.33333
590	9	Si4b4	B4b4	310	310	1	8	250	99	96	ve	54.375
591	9	La4	A4	305	305	1	8	250	99	96		54.41667
592	9	Si4b4	B4b4	310	310	1	8	250	99	96		54.45833
593	9	La4	A4	305	305	1	8	250	95	96		54.5
594	9	La4	A4	305	305	1	1	2000	99	96	rim  	54.83333
595	9	La4	A4	305	305	1	4	500	95	96		54.91667
596	9			-1	-1	1	4	500	100	0		55
597	53			0	0	0	0	0	0	0		55
598	9	Mi5	E5	336	336	1	8	250	99	96	Öm	55.04167
599	9	Re5	D5	327	327	1	8	250	99	96		55.08333
600	9	Do5#4	C5#4	322	322	1	8	250	99	96		55.125
601	9	Re5	D5	327	327	1	8	250	95	96		55.16667
602	9	Mi5	E5	336	336	1	2	1000	95	96	rüm 	55.33333
603	9	Sol5	G5	349	349	1	8	250	99	96	ca	55.375
604	9	Fa5	F5	340	340	1	8	250	99	96		55.41667
605	9	Mi5	E5	336	336	1	8	250	99	96		55.45833
606	9	Re5	D5	327	327	1	8	250	95	96		55.5
607	9	Do5#4	C5#4	322	322	1	4	500	99	96	ným 	55.58333
608	9	Si4b4	B4b4	310	310	1	8	250	99	96		55.625
609	9	La4	A4	305	305	1	8	250	95	96		55.66667
610	9	La4	A4	305	305	1	2	1000	95	96	mi	55.83333
611	53			0	0	0	0	0	0	0		55.83333
612	9	Mi5	E5	336	336	1	8	250	99	96	rim 	55.875
613	9	Re5	D5	327	327	1	8	250	99	96		55.91667
614	9	Do5#4	C5#4	322	322	1	8	250	99	96		55.95833
615	9	Re5	D5	327	327	1	8	250	95	96		56
616	9	Mi5	E5	336	336	1	1	2000	99	96	gel  	56.33333
617	9	Mi5	E5	336	336	1	4	500	95	96		56.41667
618	9			-1	-1	1	4	500	100	0		56.5
619	53			0	0	0	0	0	0	0		56.5
620	9	Mi5	E5	336	336	1	8	250	99	96	Öm	56.54167
621	9	Re5	D5	327	327	1	8	250	99	96		56.58333
622	9	Do5#4	C5#4	322	322	1	8	250	99	96		56.625
623	9	Re5	D5	327	327	1	8	250	95	96		56.66667
624	9	Mi5	E5	336	336	1	2	1000	95	96	rüm 	56.83333
625	9	Sol5	G5	349	349	1	8	250	99	96	ca	56.875
626	9	Fa5	F5	340	340	1	8	250	99	96		56.91667
627	9	Mi5	E5	336	336	1	8	250	99	96		56.95833
628	9	Re5	D5	327	327	1	8	250	95	96		57
629	9	Do5#4	C5#4	322	322	1	4	500	99	96	ným 	57.08333
630	9	Si4b4	B4b4	310	310	1	8	250	99	96		57.125
631	9	La4	A4	305	305	1	8	250	95	96		57.16667
632	9	La4	A4	305	305	1	2	1000	95	96	sul	57.33333
633	53			0	0	0	0	0	0	0		57.33333
634	9	Sol5	G5	349	349	3	16	375	99	96	ta	57.39583
635	9	Fa5#4	F5#4	344	344	1	16	125	95	96		57.41667
636	9	Mi5	E5	336	336	1	8	250	99	96	ným 	57.45833
637	9	Sol5	G5	349	349	1	8	250	95	96		57.5
638	9	Fa5#4	F5#4	344	344	1	1	2000	99	96	gel  	57.83333
639	9	Fa5#4	F5#4	344	344	1	4	500	95	96		57.91667
640	9			-1	-1	1	4	500	100	0		58
641	53			0	0	0	0	0	0	0		58
642	9	Sol5	G5	349	349	1	2	1000	95	96	Ah 	58.16667
643	9	Fa5	F5	340	340	1	4	500	95	96	â	58.25
644	9	Mi5	E5	336	336	1	4	500	95	96	þý	58.33333
645	9	Re5	D5	327	327	1	2	1000	95	96	ký	58.5
646	53			0	0	0	0	0	0	0		58.5
647	9	Mi5	E5	336	336	1	4	500	99	96	nam 	58.58333
648	9	Fa5	F5	340	340	1	4	500	95	96		58.66667
649	9	Mi5	E5	336	336	1	4	500	95	96	sâ	58.75
650	9	Re5	D5	327	327	1	4	500	95	96	dý	58.83333
651	9	Do5#4	C5#4	322	322	1	2	1000	95	96	ký	59
652	53			0	0	0	0	0	0	0		59
653	9	Do5#4	C5#4	322	322	1	4	500	99	96	nam 	59.08333
654	9	Re5	D5	327	327	1	4	500	95	96		59.16667
655	9	Do5#4	C5#4	322	322	1	4	500	95	96	ben	59.25
656	9	Si4b4	B4b4	310	310	1	4	500	95	96	de	59.33333
657	9	La4	A4	305	305	1	2	1000	95	96	li	59.5
658	53			0	0	0	0	0	0	0		59.5
659	9	La4	A4	305	305	1	4	500	99	96	ðe 	59.58333
660	9	Si4b4	B4b4	310	310	1	4	500	95	96		59.66667
661	9	La4	A4	305	305	1	4	500	95	96	lâ	59.75
662	9	Sol4	G4	296	296	1	4	500	95	96	yý	59.83333
663	9	Fa4#4	F4#4	291	291	1	2	1000	95	96	ký	60
664	53			0	0	0	0	0	0	0		60
665	9	Sol4	G4	296	296	1	4	500	99	96	nam 	60.08333
666	9	Fa4#4	F4#4	291	291	1	4	500	99	96		60.16667
667	9	Sol4	G4	296	296	1	4	500	99	96		60.25
668	9	La4	A4	305	305	1	4	500	99	96		60.33333
669	9	Sol4	G4	296	296	1	4	500	99	96		60.41667
670	9	La4	A4	305	305	1	4	500	99	96		60.5
671	9	Si4b4	B4b4	310	310	1	4	500	99	96		60.58333
672	9	La4	A4	305	305	1	4	500	99	96		60.66667
673	9	Si4b4	B4b4	310	310	1	4	500	99	96		60.75
674	9	Do5#4	C5#4	322	322	1	4	500	99	96		60.83333
675	9	Si4b4	B4b4	310	310	1	4	500	99	96		60.91667
676	9	Do5#4	C5#4	322	322	1	4	500	99	96		61
677	9	Re5	D5	327	327	1	4	500	99	96		61.08333
678	9	Do5#4	C5#4	322	322	1	4	500	99	96		61.16667
679	9	Re5	D5	327	327	1	4	500	99	96		61.25
680	53			0	0	0	0	0	0	0		61.25
681	9	Sol5	G5	349	349	1	4	500	99	96		61.33333
682	9	Sol5	G5	349	349	1	4	500	99	96		61.41667
683	9	Fa5	F5	340	340	1	8	250	99	96		61.45833
684	9	Mi5	E5	336	336	1	8	250	95	96		61.5
685	9	Re5	D5	327	327	1	8	250	99	96	â	61.54167
686	9	Do5#4	C5#4	322	322	1	8	250	99	96		61.58333
687	9	Si4b4	B4b4	310	310	1	4	500	95	96		61.66667
688	9	Si4b4	B4b4	310	310	1	8	250	99	96	fet_	61.70833
689	9	La4	A4	305	305	1	8	250	95	96		61.75
690	9	Sol4	G4	296	296	1	4	500	95	96	i 	61.83333
691	9	Si4b4	B4b4	310	310	1	8	250	99	96	dev	61.875
692	9	La4	A4	305	305	1	8	250	99	96		61.91667
693	9	Si4b4	B4b4	310	310	1	8	250	99	96		61.95833
694	9	La4	A4	305	305	1	8	250	95	96		62
695	9	La4	A4	305	305	1	2	1000	99	96	rân  	62.16667
696	9	La4	A4	305	305	1	4	500	95	96		62.25
697	9			-1	-1	1	4	500	100	0		62.33333
698	53			0	0	0	0	0	0	0		62.33333
