Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
435	11	Do5#3	C5#4	321	322	1	16	250	99	96		30
436	9	Do5#3	C5#4	321	322	1	4	1000	95	96		30.22222
437	53			0	0	0	0	0	0	0		30.22222
438	11	Re5	D5	327	327	1	8	500	95	96	bek	30.33333
439	9	Re5	D5	327	327	1	16	250	99	96	le	30.38889
440	9	Si4b4	B4b4	310	310	1	16	250	95	96		30.44444
441	9	La4	A4	305	305	1	4	1000	95	96	rim 	30.66667
442	53			0	0	0	0	0	0	0		30.66667
443	9	Si4b4	B4b4	310	310	3	32	375	99	96	üm	30.75
444	9	La4	A4	305	305	1	32	125	99	96		30.77778
445	9	Sol4	G4	296	296	1	16	250	99	96		30.83333
446	9	La4	A4	305	305	1	16	250	99	96		30.88889
447	9	Si4b4	B4b4	310	310	1	16	250	99	96		30.94444
448	9	Re5	D5	327	327	1	16	250	95	96		31
449	9	Re5	D5	327	327	1	16	250	99	96	mîd_	31.05556
450	9	Do5#3	C5#4	321	322	1	8	500	99	96		31.16667
451	9	Si4b4	B4b4	310	310	1	16	250	95	96		31.22222
452	9	Do5#3	C5#4	321	322	1	16	250	99	96	i	31.27778
453	9	Si4b4	B4b4	310	310	1	16	250	99	96		31.33333
454	9	Si4b4	B4b4	310	310	1	16	250	99	96		31.38889
455	9	La4	A4	305	305	1	16	250	95	96		31.44444
456	9	La4	A4	305	305	1	4	1000	95	96	le  	31.66667
